# docs/commit-map.tsv — the public history's commit map (P33 C7). Generated by tools/public_rewrite/build_commit_map.py; never edit.
# Before the public flip the history was rewritten (ROM-derived paths purged, personal addresses mapped, old commit hashes
# in every historical doc replaced by the inert token commit:NNNN). NNNN is the ordinal of the commit on main in the ORIGINAL
# order (1 = the first commit); this table maps it to the rewritten commit. A row of 40 zeros is the one commit that touched
# only purged paths and was pruned. Documents at the tip cite the new hashes directly (tools/public_rewrite/resolve_tokens.py).
ordinal	new_hash	author_date	committer_date	subject
3670	468c3751c3dc2acc5da8fd9dd20d3b4f750573fa	2026-09-02T13:37:38-06:00	2026-09-02T13:37:38-06:00	docs(decision-log): S72 addendum — the split decision, and the effort estimate I got wrong
3671	8c72831177f56d0544b6acf8680d3981a7d9f147	2026-09-02T13:42:30-06:00	2026-09-02T13:42:30-06:00	fix(main): recover func_8002EED8 + func_8002F248 — I destroyed them with my own R42 violation
3672	430f40576abfdb403d8104b213f30aae7382f407	2026-09-02T13:43:11-06:00	2026-09-02T13:43:11-06:00	docs(cookbook): §431 — widen the gate-reverts-src rule from declaration edits to BANKS
3673	8e8521da22c2219a87f73a75a22c80a78328acce	2026-09-02T13:48:00-06:00	2026-09-02T13:48:00-06:00	fix+docs: make every consumer aware of main's new TU layout (R36)
3674	94ca16e007e42e72db0b42e21700a2e968abde6f	2026-09-02T13:49:37-06:00	2026-09-02T13:49:37-06:00	docs(accelerators): #20 — set TU boundaries at the rodata island's jtbl spans, at segmentation time
3675	09886be66bfc1eebe8d09ef1d75489c451bed405	2026-09-02T13:54:16-06:00	2026-09-02T13:54:16-06:00	docs(phase-31): S72 FINAL — R22 213/213, 14 main banked, main 52.6%, frontier 133
3676	b173d88676a1625995d57a0d9d65c425c18ee508	2026-09-02T14:03:48-06:00	2026-09-02T14:03:48-06:00	feat(split_indicator): detect subsegs that MUST be split before their switch fns can bank
3677	12f64ca84e0e6ae1eccf601cb8b12f9c95dee15c	2026-09-02T14:09:48-06:00	2026-09-02T14:09:48-06:00	docs: regenerate the cookbook index for §426-§431
3678	27c81ed0c26e49f6c367253cced4eb92c7af8614	2026-09-02T14:10:20-06:00	2026-09-02T14:10:20-06:00	docs(phase-31): S72 addendum — split_indicator found 4 more binaries (16 fns / 3,613 ins)
3679	fd5e700cfe40f964d72b79b065b12230775bab63	2026-09-02T14:15:31-06:00	2026-09-02T14:15:31-06:00	chore(tools-health): note when to flip split_indicator from informational to a hard gate
3680	983df054f2a907bbfdd5532eae49ab5fd63fce17	2026-09-02T14:38:39-06:00	2026-09-02T14:38:39-06:00	feat(draw): audit the exclude list as a PREREQUISITE — a stale one is refused
3681	4f66709adee1da777e6600ef0bb4b459b05c43e4	2026-09-02T14:39:09-06:00	2026-09-02T14:39:09-06:00	chore(exclude): promote the wave exclude list to config/wave_exclude.txt
3682	ab0bbd257b143ccbb1fa279bbad08fac4df34820	2026-09-02T14:39:55-06:00	2026-09-02T14:39:55-06:00	docs(phase-31): S72 addendum 2 — exclude list regenerated, draw refuses a stale one
3683	ca7102e3b6df8babe8f0e4a832229640932c4853	2026-09-02T14:54:27-06:00	2026-09-02T14:54:27-06:00	fix(exclude_audit): pin curated WALLs so a derived classifier cannot drop them; merge 7 walls ledgers
3684	e830e63be5f31d237d9cbf559778a07a5530f87b	2026-09-02T14:55:15-06:00	2026-09-02T14:55:15-06:00	fix(draw_waves): normalise exclude rows to (binary, fn) — the list was excluding NOTHING
3685	a5a78bc9cfcfb192e1947acff35970dc6fda740f	2026-09-02T15:07:58-06:00	2026-09-02T15:08:18-06:00	fix(split_src_region, jr_isolate): five defects in the overlay TU-split path (blocked since Phase 26)
3686	ce62b9762fa2519049a0b0b0d82f430110750b4c	2026-09-02T15:18:37-06:00	2026-09-02T15:18:37-06:00	fix(exclude): add the two §179-C stubs main's own source documents as unmatchable
3687	5b6a2e86dd85a5e8795ae549e66ae21773fa052c	2026-09-02T15:19:12-06:00	2026-09-02T15:19:12-06:00	fix(exclude): drop func_8005C1C0 — its INCLUDE_ASM is inside a comment; it is banked
3688	6c2a3bb43b7fd8093ce781f73cb2e0c6c22811cf	2026-09-02T15:24:29-06:00	2026-09-02T15:24:29-06:00	docs(cookbook): §432 — defeat cse's mask merge with a shift pair that combine folds back
3689	15b0754e70cc0bd86457a0a41eaca08bd40b2444	2026-09-02T15:42:23-06:00	2026-09-02T15:42:23-06:00	docs(cookbook): §433 — case source order is the dominant residual on switch functions
3690	379b7eb1a0ac553a46d3a882ebf1f7116f25e841	2026-09-02T15:51:42-06:00	2026-09-02T15:51:42-06:00	docs+exclude: §434 — two symbols, one frame; SaveLoadRoutine is NOT bankable as C
3691	8946b88a328a42419dd6eeadd62027415ff522fb	2026-09-02T15:51:59-06:00	2026-09-02T15:51:59-06:00	fix(exclude): actually add SaveLoadRoutine — my guard matched the substring in a comment
3692	cdd4aadccc88dadbdfc664556d6637e6fe0bf140	2026-09-02T15:57:56-06:00	2026-09-02T15:57:56-06:00	docs(cookbook): §428a sharpened — break-vs-return is a PER-ARM regalloc dial
3693	e17fac941153c904075d1a2e7c5fd6a4513ce8d6	2026-09-02T16:01:42-06:00	2026-09-02T16:01:42-06:00	docs(cookbook): §430 REWRITTEN — a goto into a loop is fine; hand-hoist what it costs
3694	383ff02d93d6651862455aaff6a94605936fad3c	2026-09-02T16:21:49-06:00	2026-09-02T16:21:49-06:00	fix(main): align 12 forward declarations with their definitions (§376), byte-neutral
3695	35307803f73ff7ea41012972ecf6a002a3b2371e	2026-09-02T16:22:10-06:00	2026-09-02T16:22:10-06:00	feat(main): 6 more banked byte-identical from wave S73m_1
3696	e1631eaacb13fca5b3c1dea983004765b1508cba	2026-09-02T16:24:23-06:00	2026-09-02T16:24:23-06:00	feat(main): CdReadSectorReadyCB (424) + func_80035C4C (248) banked byte-identical
3697	f06d81a7d06ac3871d30979fab7af1e9e50f2076	2026-09-02T16:28:07-06:00	2026-09-02T16:28:07-06:00	feat(main): StreamLoadStateMachine banked — all 9 wave drafts in; gate_main is preprocessor-aware
3698	2c1d21bb9da729cf0e57dbeca120cbdfe9f56bd0	2026-09-02T16:34:13-06:00	2026-09-02T16:34:13-06:00	docs(phase-31): S73 CLOSE — R22 213/213, 23 main banked this session, main 56.5%, frontier 124
3699	891b240b5da57316986a94da83c5110f4a24079f	2026-09-02T16:45:33-06:00	2026-09-02T16:45:33-06:00	chore: regenerated burndown
3700	0840c0991c26c0b9490881cd1b6a686ed5e39a24	2026-09-02T17:00:16-06:00	2026-09-02T17:00:16-06:00	docs(SETUP): fix four stale spots the tool-inventory update missed
3701	aaed146bb288a8280fbd171b24918970751d3687	2026-09-02T17:05:44-06:00	2026-09-02T17:05:44-06:00	fix(docs): restore §429 which I deleted, and retract a false accusation in §434
3702	5ae43099e0cae70a67547a988dca33aa974e487c	2026-09-02T17:06:52-06:00	2026-09-02T17:06:52-06:00	docs(phase-31): S73 CLOSE addendum — corrections, and the known-remaining list
3703	9f8242d63c0aaee6a2de2f9eaeeb92f6e04c2a22	2026-09-02T17:14:32-06:00	2026-09-02T17:14:32-06:00	fix(progress): the #else half of a NON_MATCHING block is LIVE — REAL was undercounting by 7
3704	57e5f970c876d5c111928b208c7b939d8dc5a769	2026-09-02T17:15:28-06:00	2026-09-02T17:15:28-06:00	docs(tools): four docstrings describing pre-session behaviour
3705	c43008a48b2c823c925d7b89454d278b44b95702	2026-09-02T17:16:36-06:00	2026-09-02T17:16:36-06:00	docs(playbook): seven stale spots — the copy-paste command was the worst
3706	78ef96f606b439d3cf819720fba2bd00c216b6e5	2026-09-02T17:17:07-06:00	2026-09-02T17:17:07-06:00	docs: cookbook §426/§434, memory-map extent, Makefile overlay comment
3707	a0ff94626a138e773872b74a12655d6a20bd8989	2026-09-02T17:17:44-06:00	2026-09-02T17:17:44-06:00	docs(phase-31): all 40 actively-misleading audit findings worked, not deferred
3708	aa302aa050810077a0c0e23642bccb87dcaa55fb	2026-09-02T17:25:57-06:00	2026-09-02T17:25:57-06:00	docs(phase-31): S73 FINAL checkpoint — consolidated, verified, fresh-session ready
3709	33c292dea5610b3b613487f94067b14841c22e58	2026-09-02T18:00:28-06:00	2026-09-02T18:00:28-06:00	feat(overlays): split the 4 carve-blocked subsegs at their jtbl-span TU boundaries
3710	c7d67048a0c9c5bfa8d4fceac832927c741512e4	2026-09-02T18:00:43-06:00	2026-09-02T18:00:43-06:00	chore(waves): regenerate config/wave_exclude.txt — the CARVE-BLOCKED class is gone
3711	95c7b7fe0f7b8462612b27b6cc16daa258737d90	2026-09-02T18:11:48-06:00	2026-09-02T18:11:48-06:00	fix(tools): two tools read a source of truth describing a different world (+ hard-gate the third)
3712	f2f3103691cf15b5e59a9383d7840b5dcc55f97d	2026-09-02T18:34:03-06:00	2026-09-02T18:34:03-06:00	feat(decomp): parallel gate — 7 fns across 7 binaries (10 workers)
3713	797cb97cb7119b4b4245beb379b5416ca5eba6c5	2026-09-02T18:38:30-06:00	2026-09-02T18:38:30-06:00	feat(decomp): parallel gate — 9 fns across 6 binaries (8 workers)
3714	7c2342f87fe109d0e46cb1e1bb08bd114d27a5ca	2026-09-02T18:49:40-06:00	2026-09-02T18:49:40-06:00	feat(decomp): parallel gate — 5 fns across 3 binaries (4 workers)
3715	7ce27c0d1f4a2082afc2d6f154cf97083e867eee	2026-09-02T18:57:20-06:00	2026-09-02T18:57:20-06:00	feat(decomp): parallel gate — 2 fns across 2 binaries (6 workers)
3716	ee2963514ae7277ca51e1e270866708d1ee9bcf9	2026-09-02T19:04:41-06:00	2026-09-02T19:04:41-06:00	fix(tools): jtbl_rodata_pads measured a .s rodata span without its trailing .align
3717	0109f5bc92d7f4e211382975261d78f35f6d5292	2026-09-02T19:05:04-06:00	2026-09-02T19:05:04-06:00	feat(decomp): parallel gate — 1 fns across 1 binaries (2 workers)
3718	d0389352d73db13d0f198e6acf29c0e8eba22cf1	2026-09-02T19:09:29-06:00	2026-09-02T19:09:29-06:00	feat(decomp): parallel gate — 1 fns across 1 binaries (1 workers)
3719	e9220d2d8ac4094e18a9c7bf4c138f0c9c23138b	2026-09-02T19:10:57-06:00	2026-09-02T19:10:57-06:00	fix(pgate): a carve left asm/ stale, and the refusal that reported it named nothing
3720	3a886b9652ee2ef955eef8eed22163eab52635ab	2026-09-02T19:22:16-06:00	2026-09-02T19:22:16-06:00	fix(tu-split): a block comment a construct OPENS MID-LINE and WRAPS defeated every peeler
3721	5e10215269f105dc7dae4e941bd053f1d600ce81	2026-09-02T19:23:25-06:00	2026-09-02T19:23:25-06:00	feat(md): bank the 4 -O0-stranded functions — and the class is now essentially empty
3722	2954b250ecffc7eb3308c72217cb7d4084f0d483	2026-09-02T19:25:24-06:00	2026-09-02T19:25:24-06:00	feat(decomp): parallel gate — 5 fns across 1 binaries (1 workers)
3723	089311e74d8ef3530c150c93063688bd5a2973ab	2026-09-02T19:26:16-06:00	2026-09-02T19:26:16-06:00	feat(md_SC07_004): 10/10 banked — md_SC07_004 is now ZERO stubs, and the "decl conflicts" were fake
3724	6e840730a9d9f5f28d4e757e396858cce4c9fd3a	2026-09-02T19:34:09-06:00	2026-09-02T19:34:09-06:00	feat(carve): bank 4 more via the carve chain — and §8b's "non-adjacent => ISOLATE" is over-strict
3725	5208f2279d50be4dd54d5756a2a5d5477e6b6553	2026-09-02T19:35:21-06:00	2026-09-02T19:35:21-06:00	feat(decomp): parallel gate — 2 fns across 1 binaries (1 workers)
3726	8edb918480b0ff908f019aeda902b1ba1a650644	2026-09-02T19:38:56-06:00	2026-09-02T19:38:56-06:00	feat(cards): size-filter the same-address lead (§238 homonym) + bank the S74 lever set
3727	b24394e7320e874edf24dd572edf5bbfcbabc58e	2026-09-02T19:40:46-06:00	2026-09-02T19:40:46-06:00	docs(phase-31): S74 FINAL checkpoint — 50 banked, seven tool defects, R22 213/213
3728	eb0329b3a49eb54a7402966b5136001948aedace	2026-09-02T19:53:56-06:00	2026-09-02T19:53:56-06:00	docs: the five agent-authored tool changes that shipped with a commit message and no docs
3729	7f7e1c7d90440252f4b34d6874764fea78073c18	2026-09-02T19:54:10-06:00	2026-09-02T19:54:10-06:00	docs(phase-31): refresh the S74 checkpoint — §440/§441 and the doc-state line
3730	cdd535e45b7e5533d3355646bc376cdff215fbfc	2026-09-02T20:30:22-06:00	2026-09-02T20:30:22-06:00	fix(tools): reconcile_tu's cc1 premise, the &-cast arms, and the worktree sig gap
3731	0c2b37a28727b67d851012fbb848a890f6642dcd	2026-09-02T20:33:21-06:00	2026-09-02T20:33:21-06:00	fix(gate): overlays.mk carve-state snapshot was singular, so the revert half-restored
3732	cb948a6bbcd4a945a82231acd157f867fad9c921	2026-09-02T22:15:20-06:00	2026-09-02T22:15:20-06:00	feat(decomp): the ov_SC01 reloc-only cluster + its 5th latent victim — 5 fns, 1,301 ins
3733	abea9f0ac2988102f7e8eeb1265a1b59035bde34	2026-09-02T22:35:50-06:00	2026-09-02T22:35:50-06:00	feat(decomp): bank func_8016AE5C (85 ins) + frontier_classify — the frontier is not a drafting problem
3734	23cd3a43a5bd3c0cba9e0a7fbc1e3f081dedaa13	2026-09-02T22:51:29-06:00	2026-09-02T22:51:29-06:00	feat(decomp): bank main:func_8005DCA0 (118 ins) — and SaveLoadRoutine's body is BYTE-IDENTICAL
3735	cf7f8372316956f30c4cbdc08734e05baa19a65d	2026-09-02T23:05:27-06:00	2026-09-02T23:05:27-06:00	fix(gate): main's TABLE REJECT verdict was unreachable — SaveLoadRoutine is a CARVE, not plumbing
3736	ac55da69d1eb5007d0587552e3087cf759e0f05a	2026-09-02T23:11:35-06:00	2026-09-02T23:11:35-06:00	docs(phase-31): S75 checkpoint — 7 banked, seven instrument defects, SaveLoadRoutine is a carve
3737	6d56972a4b04bc971a0ea23b0e79a6325d539881	2026-09-02T23:18:58-06:00	2026-09-02T23:18:58-06:00	docs(R31): S75 decision log — seven walls were seven instruments; leave the 12,000
3738	1bac13b6641b0e8330693afc0d4982136bf161e6	2026-09-02T23:34:01-06:00	2026-09-02T23:34:01-06:00	fix(jtbl): the pad walk cannot see a verbatim-asm rodata block — SaveLoadRoutine banks (bytes, not a decompile)
3739	c05ea15cbe945a249097785441be8e2fc50673b2	2026-09-03T00:01:11-06:00	2026-09-03T00:01:11-06:00	feat(tools): asm_in_c.py — 154 game functions are assembly wearing a .c extension
3740	8e3ce81a6917936e6c72c2dbea3233d75b909436	2026-09-03T00:02:02-06:00	2026-09-03T00:02:02-06:00	docs(phase-31): S75 addendum — the frontier is 154 game functions bigger than reported
3741	f5f4c2eeec120ec1e38745027d7949d5dfcafaf5	2026-09-03T00:12:07-06:00	2026-09-03T00:12:07-06:00	feat(decomp): bank func_801806F8 + func_80180ABC (498 ins) + frontier_classify reads the journals
3742	70de5a8611ef15ac8859c2eb8ecc7bcc79e95c72	2026-09-03T00:18:49-06:00	2026-09-03T00:18:49-06:00	feat(tools): verbatim_target_s.py — the 147 asm-posing-as-C functions are workable again; bank func_8017DB98
3743	72fa4820272786965da408a168c57b9546f552e3	2026-09-03T00:22:24-06:00	2026-09-03T00:22:24-06:00	feat(tools): verbatim_to_stub.py — put the 147 asm-posing-as-C functions back where the gates can reach them
3744	ce79a3e432bcf058f02e2c5e3d74db3b9c959389	2026-09-03T00:30:55-06:00	2026-09-03T00:30:55-06:00	docs(cookbook): §449 — four compiler dials from the S75 redraft wave, two byte-gate confirmed
3745	1e86617ff80785607a9d6b07aa564cc597aa1542	2026-09-03T00:34:17-06:00	2026-09-03T00:34:17-06:00	docs(cookbook): §450-§452 — verbatim pipeline, evidence sources, and a correction to §448
3746	8009f83b4051d9e71cc0b82e6341a074ef9cbe2f	2026-09-03T00:47:04-06:00	2026-09-03T00:47:04-06:00	fix(tools): verbatim_target_s wrote targets into asm/, which the Makefile globs as build objects
3747	a68197b32da9a5c6944eb448f3d331e705988df2	2026-09-03T01:06:22-06:00	2026-09-03T01:06:22-06:00	feat(decomp): SaveLoadRoutine DECOMPILED to real C — 1,179 ins, and the §434 wall was a symbol boundary
3748	590fb37447c211e405d57f5b160729e972494694	2026-09-03T10:41:13-06:00	2026-09-03T10:41:13-06:00	fix(gate_main): refuse to destroy uncommitted main work; name a tool refusal instead of hiding it
3749	5172df5f0b1c54219e0629accc2fa603236dc0ba	2026-09-03T10:41:57-06:00	2026-09-03T10:41:57-06:00	fix(build): REORDER_TUS missed 800c2_2/800c2_3 — $(filter) is an exact stem match
3750	f0eea33381f92c83c4428ea1d6e9486c7a8b048a	2026-09-03T10:44:32-06:00	2026-09-03T10:44:32-06:00	refactor(main): convert 20 SDK-C-REORDER verbatim bodies to INCLUDE_ASM stubs — byte-neutral
3751	254feb8ee4cf4b53f2361ef4a75be0bb3396495a	2026-09-03T11:37:07-06:00	2026-09-03T11:37:07-06:00	fix(gate_main): the uncommitted-work guard belonged OUTSIDE the bisection loop
3752	fc7caf599b137eaef8ad6c89c5d0cb3d500ec23b	2026-09-03T12:05:37-06:00	2026-09-03T12:05:37-06:00	refactor(tools): retire asm_in_c.py — the taxonomy is DATA now, not a regex census
3753	261b8a4fd399c06e624a095a42852e7fd290af83	2026-09-03T12:12:06-06:00	2026-09-03T12:12:06-06:00	feat(decomp): bank 20 SDK-C-REORDER functions — the "§332/§188 wall" was the reorder island
3754	af4912e624bf4d9bd7a2898ae282f968b28d6893	2026-09-03T12:13:02-06:00	2026-09-03T12:13:02-06:00	docs(phase-31): S75 FINAL checkpoint — 32 banked, nine instrument defects, the verbatim class mapped
3755	163c91e420263ed90c246cbc85f0f72a8b99e270	2026-09-03T12:26:26-06:00	2026-09-03T12:26:26-06:00	docs(phase-31): correct the S75 checkpoint's figures and record the one-line UNPLACED fix
3756	20fea212df3d7e3f92eeb137aaf1877c9d3e42a6	2026-09-03T12:30:05-06:00	2026-09-03T12:30:05-06:00	fix(config): drop the stale SaveLoadRoutine symbol + its two wall entries
3757	d564b4b4e718febf18eb97ef985e7224fbc078d4	2026-09-03T12:52:09-06:00	2026-09-03T12:52:09-06:00	feat(gate_main): persist every proven verdict the moment it exists
3758	08d49c171537c9fb1c4793fa143b866dcd13d3e2	2026-09-03T13:00:16-06:00	2026-09-03T13:00:16-06:00	feat(tools): gate main's slates in parallel worktrees, arbiter unchanged
3759	9992cab319ca080352d284be15409eca9839a879	2026-09-03T13:04:57-06:00	2026-09-03T13:05:11-06:00	refactor(main): convert the last 9 DECOMPILE-NOW verbatim bodies to stubs
3760	9ab0d9eb67bc05d9098fac222ce045dbbd0becc8	2026-09-03T13:20:19-06:00	2026-09-03T13:20:19-06:00	fix(gate_main): refuse a verbatim-asm draft at slate load
3761	d7a9f471b43cacc18b404600124b4e1432f784bf	2026-09-03T14:02:09-06:00	2026-09-03T14:02:09-06:00	refactor(fleet): convert 26 DECOMPILE-NOW verbatim bodies to stubs
3762	dcbcb04bf16b356a3b97d05652fbef9037c8629a	2026-09-03T14:14:11-06:00	2026-09-03T14:14:11-06:00	fix(harvest_verify): refuse a verbatim-asm draft, same as gate_main
3763	186a8b154812f6fa5a14a06045e9a87752b46649	2026-09-03T14:17:53-06:00	2026-09-03T14:17:53-06:00	fix(match_one): model the reorder island, not maspsx, for its four TUs
3764	9df4ae32f65115178315b1784f6f844b09e2849b	2026-09-03T14:20:44-06:00	2026-09-03T14:20:44-06:00	fix(api_agent): never warm-start a pack from the target's own assembly
3765	63d9a36f8d4d5106979eb4a1e6319f4baa482b4f	2026-09-03T14:25:26-06:00	2026-09-03T14:25:26-06:00	fix(rtu_match): route the reorder-island TUs through as -O2, like match_one
3766	1778556b6da2de95456346642e2481820ed9487b	2026-09-03T14:26:57-06:00	2026-09-03T14:26:57-06:00	fix(draw_waves): a ledgered stub that is still OPEN is still work
3767	b4b2400d657e34dcbb4053f5f546dbcd43959855	2026-09-03T14:34:54-06:00	2026-09-03T14:34:54-06:00	docs(cookbook): §460 — read the scheduler's ready list with -dS
3768	096fe153cc8743480b75085ac25f274c80895eba	2026-09-03T14:40:01-06:00	2026-09-03T14:40:01-06:00	feat(decomp): parallel gate — 10 fns across 4 binaries (8 workers)
3769	505a50a9b6051e96a94929ea8ed0ec8d48f43cc8	2026-09-03T14:47:38-06:00	2026-09-03T14:47:46-06:00	fix(draw_waves): --main was a no-op; every mixed draw saw ZERO main functions
3770	1dbbdbbcd2cfa885f2005d485ff51e13ac548560	2026-09-03T14:48:47-06:00	2026-09-03T14:48:47-06:00	docs(decision-log): S76 — five more instrument defects, one shape
3771	c982efada33f86f04cf71431cf5bcce914c51cad	2026-09-03T14:49:29-06:00	2026-09-03T14:49:29-06:00	docs(playbook): record the S76 draw and oracle fixes as procedure
3772	37beb6420b1f3f700177e79cbbffa6248e38889a	2026-09-03T14:54:56-06:00	2026-09-03T14:54:56-06:00	refactor(fleet): convert 11 self-contained verbatim units to stubs
3773	dc4412b1de0811d408e1abff3bbf7f5b5001adfa	2026-09-03T15:02:50-06:00	2026-09-03T15:02:50-06:00	fix(verbatim_to_stub): refuse a §179-C epilogue-less fragment
3774	2eac966cc546d3b9dbdad4e812ae323d24c43a86	2026-09-03T15:42:56-06:00	2026-09-03T15:42:56-06:00	fix(manifest): six §179-C fragments are PERMANENT-VERBATIM, not decompilable
3775	371a18b6de648cf68739080e19c561eae332dc80	2026-09-03T15:50:31-06:00	2026-09-03T15:50:31-06:00	docs(cookbook): §461 — laundering can be the defect; Residual A is single-op only
3776	bb36198eeab6a50aa0d984436bfaf49bf7115b09	2026-09-03T16:00:05-06:00	2026-09-03T16:00:05-06:00	docs(cookbook): §462 — four levers from func_80024054 (74/53/32 -> 4)
3777	bf056e179f334fab078cde1a74ab5314a0e5643a	2026-09-03T16:00:33-06:00	2026-09-03T16:00:33-06:00	docs(cookbook): §463 — spill slots are 8 bytes; the §41b prologue wall is refuted
3778	66bf1ebe62dd7708f479ec7e0734c96e6e9cb175	2026-09-03T16:02:32-06:00	2026-09-03T16:02:32-06:00	docs(cookbook): §464-§466 — volatile levers, the ASPSX slot-hop gap, and main's -O0 address law
3779	3eea600c2aa0561ffc23db37390746558b5394f7	2026-09-03T16:03:21-06:00	2026-09-03T16:03:21-06:00	docs(cookbook): add §464, which the previous commit's message described but did not contain
3780	b143edb84aee38f52449133962415243c4f0d1f8	2026-09-03T16:05:01-06:00	2026-09-03T16:05:01-06:00	docs(cookbook): §467 — global-alloc ties break on declaration order; copied clobber lists cost instructions
3781	0caf4e5c2055b6b50b1a669abfeb7c46c53168be	2026-09-03T16:06:03-06:00	2026-09-03T16:06:03-06:00	docs(cookbook): §468 — the %lo-fold extends to stores; masking hid a wrong operand order
3782	823c6c798d7af46e73382d2c25feefdadd1fe838	2026-09-03T16:06:20-06:00	2026-09-03T16:06:20-06:00	docs(cookbook): §461 addendum — a register pin can be the defect too
3783	978a086ebbc662b272d25bf0ec5af2c8268ea3bb	2026-09-03T16:07:52-06:00	2026-09-03T16:07:52-06:00	docs(cookbook): §469 — the MEM_IN_STRUCT_P alias unlock; §463's spill law confirmed independently
3784	9467db409ba14a6bfe317fa893c2ac5627de5364	2026-09-03T16:11:08-06:00	2026-09-03T16:11:08-06:00	docs(cookbook): §470 — four CSE/sched levers from func_800301C8 (133 -> 18)
3785	0c74457f27ded6a67d539c5e5ee7064149ef423d	2026-09-03T16:12:14-06:00	2026-09-03T16:12:14-06:00	docs(cookbook): §471 — a launder's cost is an allocno, and $t0 belongs to reload
3786	e6c0fad8184d51414b2f56055511ddde88585a0d	2026-09-03T16:13:34-06:00	2026-09-03T16:13:34-06:00	docs(cookbook): §472 — §148-A's hoist threshold is 29 with a call, not 58
3787	a4d6ec498b579c9c3856740b0d4bf0fe5ef91582	2026-09-03T16:18:49-06:00	2026-09-03T16:18:49-06:00	docs(cookbook): §473 — §265's handwritten verdict for func_8017DC80 is refuted
3788	77dc52c633e155c5da75eddf68312778febe529a	2026-09-03T16:20:59-06:00	2026-09-03T16:20:59-06:00	docs(cookbook): §474 — a PROVED -O0 floor from split_tree + stupid.c
3789	3db8b2b117c7b6e5097b8f5b4d19251e12fd8710	2026-09-03T16:21:35-06:00	2026-09-03T16:21:35-06:00	docs(cookbook): §475 — the "memory" fence as a cse invalidator; (b*3)<<3 over b*24
3790	920f8bac357a49513cc85ced54faa34e93a137c0	2026-09-03T16:29:55-06:00	2026-09-03T16:29:55-06:00	docs(cookbook): §476 — a hard-register pin strips nonzero_bits and reg_n_sets==1
3791	5bb71db7a943d25c4897ca2327bab602f80b3598	2026-09-03T16:49:04-06:00	2026-09-03T16:49:04-06:00	feat(decomp): parallel gate — 1 fns across 1 binaries (8 workers)
3792	fc644dddb4de1f9753ee29ee2cd66c8622c0ee8e	2026-09-03T17:05:47-06:00	2026-09-03T17:05:47-06:00	feat(decomp): bank 9 main functions, including main itself and the 670-ins giant
3793	c8343668434fc6bc49c44ea7844a6070489d0edc	2026-09-03T17:13:56-06:00	2026-09-03T17:13:56-06:00	feat(decomp): bank 2 more main functions from the real-cc1 MATCH set
3794	820189de4fe612bd69da41f88a73972d615363f4	2026-09-03T17:17:25-06:00	2026-09-03T17:17:25-06:00	feat(decomp): bank func_8005EB28 by syncing its extern to the freshly-banked callee
3795	4d8493aa326cd44811fef061bbc9b1d82bc97153	2026-09-03T17:19:33-06:00	2026-09-03T17:19:33-06:00	feat(decomp): bank func_8005EC00 by syncing two declarations from the TU
3796	14f0f9143863322c2a379d4ad3ff1b2a9d038481	2026-09-03T17:20:36-06:00	2026-09-03T17:20:36-06:00	feat(tools): sync_tu_decls — bank a draft by copying the TU's own declarations
3797	9bdd2e27f70831889c01226d172bec42e8bc85e9	2026-09-03T17:31:35-06:00	2026-09-03T17:31:35-06:00	fix(sync_tu_decls): read the post-build conflict too, and refuse a NEAR up front
3798	e0229af9083b63cbb503711bc49a73a358962127	2026-09-03T17:41:43-06:00	2026-09-03T17:41:43-06:00	docs: restore §462/§463, record S76 tooling in SETUP, add the gate-triage step to the playbook
3799	4069ee43a7c2f855275f08a740d74b809ebe6a9a	2026-09-03T18:14:08-06:00	2026-09-03T18:14:08-06:00	docs(phase-31): S76 FINAL checkpoint — 24 banked, five more instrument defects, four walls refuted
3800	2312c1f557308df5cf9797c286628cdac0c67d9c	2026-09-03T18:45:20-06:00	2026-09-03T18:45:20-06:00	fix(cast_self_callers): a statement keyword is not a return type
3801	54717c4b62704f61d686ea9180ad51de96c38a29	2026-09-03T18:45:52-06:00	2026-09-03T18:45:52-06:00	plumb(main): §378 self-caller casts + decl sync for 7 self_decl_tu drafts
3802	1b648fcc5b1171fd2d190be134c24aa446bdad2b	2026-09-03T18:48:28-06:00	2026-09-03T18:48:28-06:00	Revert "plumb(main): §378 self-caller casts + decl sync for 7 self_decl_tu drafts"
3803	c04d5e00934ce2dd4f86794f2ce88e037882fa9c	2026-09-03T18:49:56-06:00	2026-09-03T18:49:56-06:00	fix(cast_self_callers): --sync-decls must emit a declaration the TU can parse
3804	cb1b6fc9fb4cf3ec01f467d61f10dfb655ab55ad	2026-09-03T18:49:56-06:00	2026-09-03T18:49:56-06:00	plumb(main): §378 self-caller casts + decl sync for 7 self_decl_tu drafts
3805	a9980bdd8c07bd199739d86eacf975f3621ef26a	2026-09-03T18:53:15-06:00	2026-09-03T18:53:15-06:00	feat(decomp): bank func_80013154 and func_8005EAC8 in main (§378 self-decl chain)
3806	442b3ce65125b63a388c7d6d4345bdfa074bc964	2026-09-03T18:55:20-06:00	2026-09-03T18:55:20-06:00	feat(decomp): bank func_8005E3AC — a definition is a declaration
3807	454d3878bca5908f4f6419a752e6fe0e32a47212	2026-09-03T18:56:21-06:00	2026-09-03T18:56:21-06:00	fix(sync_tu_decls): a definition is a declaration; a gate refusal is not a verdict
